
[2019-07-30 17:56:57.540] 0.00 (PCT)timewhilePumpisOn:262 s
[2019-07-30 17:56:58.534] 0.00 (PCT)timewhilePumpisOn:263 s
[2019-07-30 17:56:59.543] 0.00 (PCT)timewhilePumpisOn:264 s
[2019-07-30 17:57:00.546] 0.00 (PCT)timewhilePumpisOn:265 s
[2019-07-30 17:57:01.546] 0.00 (PCT)timewhilePumpisOn:266 s
[2019-07-30 17:57:02.551] 0.00 (PCT)timewhilePumpisOn:267 s
[2019-07-30 17:57:03.552] 0.00 (PCT)timewhilePumpisOn:268 s
[2019-07-30 17:57:04.558] 0.00 (PCT)timewhilePumpisOn:269 s
[2019-07-30 17:57:05.555] 0.00 (PCT)timewhilePumpisOn:270 s
[2019-07-30 17:57:06.564] 0.00 (PCT)timewhilePumpisOn:271 s
[2019-07-30 17:57:07.566] 0.00 (PCT)timewhilePumpisOn:272 s
[2019-07-30 17:57:08.567] 0.00 (PCT)timewhilePumpisOn:273 s
[2019-07-30 17:57:09.570] 0.00 (PCT)timewhilePumpisOn:274 s
[2019-07-30 17:57:10.573] 0.00 (PCT)timewhilePumpisOn:275 s
[2019-07-30 17:57:11.576] 0.00 (PCT)timewhilePumpisOn:276 s
[2019-07-30 17:57:12.575] 0.00 (PCT)timewhilePumpisOn:277 s
[2019-07-30 17:57:13.580] 0.00 (PCT)timewhilePumpisOn:278 s
[2019-07-30 17:57:14.577] 0.00 (PCT)timewhilePumpisOn:279 s
[2019-07-30 17:57:15.584] 0.00 (PCT)timewhilePumpisOn:280 s
[2019-07-30 17:57:16.583] 0.00 (PCT)timewhilePumpisOn:281 s
[2019-07-30 17:57:17.593] 0.00 (PCT)timewhilePumpisOn:282 s
[2019-07-30 17:57:18.592] 0.00 (PCT)timewhilePumpisOn:283 s
[2019-07-30 17:57:19.592] 0.00 (PCT)timewhilePumpisOn:284 s
[2019-07-30 17:57:20.597] 0.00 (PCT)timewhilePumpisOn:285 s
[2019-07-30 17:57:21.603] 0.00 (PCT)timewhilePumpisOn:286 s
[2019-07-30 17:57:22.607] 0.00 (PCT)timewhilePumpisOn:287 s
[2019-07-30 17:57:23.611] 0.00 (PCT)timewhilePumpisOn:288 s
[2019-07-30 17:57:24.610] 0.00 (PCT)timewhilePumpisOn:289 s
[2019-07-30 17:57:25.611] 0.00 (PCT)timewhilePumpisOn:290 s
[2019-07-30 17:57:26.615] 0.00 (PCT)timewhilePumpisOn:291 s
[2019-07-30 17:57:27.621] 0.00 (PCT)timewhilePumpisOn:292 s
[2019-07-30 17:57:28.622] 0.00 (PCT)timewhilePumpisOn:293 s
[2019-07-30 17:57:29.622] 0.00 (PCT)timewhilePumpisOn:294 s
[2019-07-30 17:57:30.620] 0.00 (PCT)timewhilePumpisOn:295 s
[2019-07-30 17:57:31.630] 0.00 (PCT)timewhilePumpisOn:296 s
[2019-07-30 17:57:32.630] 0.00 (PCT)timewhilePumpisOn:297 s
[2019-07-30 17:57:33.635] 0.00 (PCT)timewhilePumpisOn:298 s
[2019-07-30 17:57:34.632] 0.00 (PCT)timewhilePumpisOn:299 s
[2019-07-30 17:57:35.633] 0.00 (PCT)timewhilePumpisOn:300 s
[2019-07-30 17:57:36.639] 0.00 (PCT)timewhilePumpisOn:301 s
[2019-07-30 17:57:37.644] 0.00 (PCT)timewhilePumpisOn:302 s
[2019-07-30 17:57:38.648] 0.00 (PCT)timewhilePumpisOn:303 s
[2019-07-30 17:57:39.649] 0.00 (PCT)timewhilePumpisOn:304 s
[2019-07-30 17:57:40.647] 0.00 (PCT)timewhilePumpisOn:305 s
[2019-07-30 17:57:41.653] 0.00 (PCT)timewhilePumpisOn:306 s
[2019-07-30 17:57:42.660] 0.00 (PCT)timewhilePumpisOn:307 s
[2019-07-30 17:57:43.658] 0.00 (PCT)timewhilePumpisOn:308 s
[2019-07-30 17:57:44.657] 0.00 (PCT)timewhilePumpisOn:309 s
[2019-07-30 17:57:45.664] 0.00 (PCT)timewhilePumpisOn:310 s
[2019-07-30 17:57:46.662] 0.00 (PCT)timewhilePumpisOn:311 s
[2019-07-30 17:57:47.670] 0.00 (PCT)timewhilePumpisOn:312 s
[2019-07-30 17:57:48.671] 0.00 (PCT)timewhilePumpisOn:313 s
[2019-07-30 17:57:49.679] 0.00 (PCT)timewhilePumpisOn:314 s
[2019-07-30 17:57:50.678] 0.00 (PCT)timewhilePumpisOn:315 s
[2019-07-30 17:57:51.683] 0.00 (PCT)timewhilePumpisOn:316 s
[2019-07-30 17:57:52.684] 0.00 (PCT)timewhilePumpisOn:317 s
[2019-07-30 17:57:53.690] 0.00 (PCT)timewhilePumpisOn:318 s
[2019-07-30 17:57:54.694] 0.00 (PCT)timewhilePumpisOn:319 s
[2019-07-30 17:57:55.693] 0.00 (PCT)timewhilePumpisOn:320 s
[2019-07-30 17:57:56.694] 0.00 (PCT)timewhilePumpisOn:321 s
[2019-07-30 17:57:57.693] 0.00 (PCT)timewhilePumpisOn:322 s
[2019-07-30 17:57:58.699] 0.00 (PCT)timewhilePumpisOn:323 s
[2019-07-30 17:57:59.707] 0.00 (PCT)timewhilePumpisOn:324 s
[2019-07-30 17:58:00.699] 0.00 (PCT)timewhilePumpisOn:325 s
[2019-07-30 17:58:01.706] 0.00 (PCT)timewhilePumpisOn:326 s
[2019-07-30 17:58:02.713] 0.00 (PCT)timewhilePumpisOn:327 s
[2019-07-30 17:58:03.715] 0.00 (PCT)timewhilePumpisOn:328 s
[2019-07-30 17:58:04.716] 0.00 (PCT)timewhilePumpisOn:329 s
[2019-07-30 17:58:05.714] 0.00 (PCT)timewhilePumpisOn:330 s
[2019-07-30 17:58:06.716] 0.00 (PCT)timewhilePumpisOn:331 s
[2019-07-30 17:58:07.724] 0.00 (PCT)timewhilePumpisOn:332 s
[2019-07-30 17:58:08.724] 0.00 (PCT)timewhilePumpisOn:333 s
[2019-07-30 17:58:09.728] 0.00 (PCT)timewhilePumpisOn:334 s
[2019-07-30 17:58:10.733] 0.00 (PCT)timewhilePumpisOn:335 s
[2019-07-30 17:58:11.734] 0.00 (PCT)timewhilePumpisOn:336 s
[2019-07-30 17:58:12.738] 0.00 (PCT)timewhilePumpisOn:337 s
[2019-07-30 17:58:13.740] 0.00 (PCT)timewhilePumpisOn:338 s
[2019-07-30 17:58:14.746] 0.00 (PCT)timewhilePumpisOn:339 s
[2019-07-30 17:58:15.744] 0.00 (PCT)timewhilePumpisOn:340 s
[2019-07-30 17:58:16.747] 0.00 (PCT)timewhilePumpisOn:341 s
[2019-07-30 17:58:17.748] 0.00 (PCT)timewhilePumpisOn:342 s
[2019-07-30 17:58:18.750] 0.00 (PCT)timewhilePumpisOn:343 s
